,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
1,2020-07-02,TRV,101.54015350341797,116.0,112.18000030517578,115.04000091552734,1040300.0,3.0,1.247650515460549,113.21740425088811,96.45445320150446,51.82112202465514,7.206816862506664,0.7447860238289157,102.07872416178385,95.54659805297851,27.68000030517578,6.839099583269104
1,2020-07-02,UNH,278.33660888671875,303.0799865722656,297.17999267578125,300.5,1971700.0,3.0,0.7065771454942364,290.04852881179414,259.6340548063699,53.39563905958354,32.10237733270533,6.355501281417671,276.1474568684896,270.34973220825196,27.68000030517578,6.839099583269104
1,2020-07-02,V,189.15142822265625,197.9199981689453,195.0,196.0,6299300.0,3.0,1.1324332401595996,194.4570238450326,181.17873054949865,54.25163206309393,59.1996915581653,8.191995397607764,187.6675547281901,178.70281143188475,27.68000030517578,6.839099583269104
1,2020-07-02,VZ,41.728214263916016,55.40999984741211,54.7400016784668,55.04999923706055,15814500.0,3.0,-0.3596187534354698,44.80702990404652,40.39650937207653,47.3531551792106,-49.0232134807108,5.712217341527795,42.53754145304362,42.85569985707601,27.68000030517578,6.839099583269104
1,2020-07-02,WBA,32.56217575073242,42.33000183105469,41.2599983215332,41.310001373291016,7901100.0,3.0,-0.15010751428506097,35.746164888036,30.49358769069935,48.34874893145857,-42.282899676019966,7.301860513228528,33.04024149576823,32.77448348999023,27.68000030517578,6.839099583269104
1,2020-07-02,WMT,37.192081451416016,40.293331146240234,39.619998931884766,40.029998779296875,17695800.0,3.0,-0.2633035634497958,38.156997880431895,36.61278666546654,47.39457348034134,-55.540537925567506,2.208929945381246,37.78642120361328,38.48695920308431,27.68000030517578,6.839099583269104
2,2020-07-06,AAPL,90.97115325927734,93.94499969482422,92.46749877929688,92.5,118655600.0,0.0,2.9843700716876924,91.61713573702094,80.80293033353568,65.03520014465781,124.26782908520555,31.620454069243582,83.5431521097819,77.45809720357259,27.940000534057617,21.869928819470967
2,2020-07-06,AMGN,221.24156188964844,264.9700012207031,253.89999389648438,260.0299987792969,3460400.0,0.0,5.510708842555033,221.4125251429822,181.23760913436155,61.23771731189186,260.5703012585841,35.662143157034585,198.84514923095702,199.33597640991212,27.940000534057617,21.869928819470967
2,2020-07-06,AXP,91.17621612548828,97.9000015258789,95.83999633789062,96.51000213623047,4059600.0,0.0,-0.5166787166717626,104.88732730934483,83.89496944358486,50.02334850761223,-49.1923827587958,3.130055128802043,94.11261342366537,87.63651339213054,27.940000534057617,21.869928819470967
2,2020-07-06,BA,187.91000366210938,189.36000061035156,181.60000610351562,184.52000427246094,49471700.0,0.0,4.875746186041653,219.06925866542704,160.48374426426048,52.42592942863268,26.1590556108504,9.753436912068668,179.6856679280599,156.9520009358724,27.940000534057617,21.869928819470967
2,2020-07-06,CAT,117.43016815185547,130.5,128.1699981689453,130.1300048828125,2491900.0,0.0,1.439882228310907,122.85670340944482,107.79474083493996,54.78058212766262,60.64086142735547,12.45870292999827,114.02694168090821,107.88491096496583,27.940000534057617,21.869928819470967
2,2020-07-06,CRM,196.6217803955078,199.4499969482422,193.83999633789062,194.44000244140625,5794200.0,0.0,4.965272156332901,196.8090752735205,169.7475485668115,60.33516337964475,176.26914931790773,27.11593537712821,180.452099609375,171.55794296264648,27.940000534057617,21.869928819470967
2,2020-07-06,CSCO,40.43622589111328,46.4900016784668,45.869998931884766,46.06999969482422,16152900.0,0.0,0.2783220720264481,41.6405483412802,37.8759857010782,54.61326154955808,23.231700113842457,8.600223147877356,39.87141443888346,38.32426776885986,27.940000534057617,21.869928819470967
2,2020-07-06,CVX,71.99880981445312,90.25,87.81999969482422,89.5,6747500.0,0.0,-0.94726532833117,81.77023186625163,67.09015402852376,48.543113752923624,-78.89901470065077,7.080257285015542,75.13985595703124,73.2219347635905,27.940000534057617,21.869928819470967
2,2020-07-06,DIS,113.03363037109375,114.52999877929688,112.9000015258789,113.83000183105469,11933400.0,0.0,-0.860822158450361,123.48815717108923,105.19280214897913,50.25660925961005,-60.62134631442863,0.4703565678124041,115.82974751790364,110.42007700602214,27.940000534057617,21.869928819470967
2,2020-07-06,GS,184.83384704589844,207.7899932861328,201.1300048828125,201.33999633789062,3567700.0,0.0,0.885874158075012,195.82710096881416,167.1223741288421,53.95263587164782,21.28515410638086,10.7372664428483,181.1757354736328,170.0580093383789,27.940000534057617,21.869928819470967
2,2020-07-06,HD,222.6202850341797,251.5,247.0399932861328,250.27000427246094,3133800.0,0.0,2.051332737108055,229.90813144959637,212.81148677550127,56.05972711667475,26.51938245207473,11.904360039579828,221.02019348144532,208.16524912516277,27.940000534057617,21.869928819470967
2,2020-07-06,HON,133.738525390625,148.3000030517578,146.1300048828125,147.25,2336700.0,0.0,0.0055094660913823645,144.0336241524685,122.47779781408424,51.59885950851438,-6.300226418036665,1.8044575056352798,133.99440943400066,128.07769800821941,27.940000534057617,21.869928819470967
2,2020-07-06,IBM,92.62691497802734,116.49139404296875,114.20649719238281,115.91778564453125,4231488.0,0.0,-0.892839708556977,102.03448112347272,86.55328972003315,48.70133911860454,-53.769268359646844,3.9517280488563316,95.12826258341471,93.90425643920898,27.940000534057617,21.869928819470967
2,2020-07-06,INTC,53.07652282714844,59.619998931884766,58.599998474121094,58.720001220703125,20536700.0,0.0,-0.44768867183843497,56.52125457843422,50.540169295467145,49.8569249604351,-68.85303309454243,4.0202174973137055,54.28888460795085,53.52550824483236,27.940000534057617,21.869928819470967
2,2020-07-06,JNJ,125.121826171875,143.77000427246094,141.8800048828125,142.1699981689453,6156400.0,0.0,-1.1471975742003053,129.2277079711999,120.00693329466925,49.636875580813395,-28.130985422400204,2.50431902313515,125.88986206054688,127.73263956705729,27.940000534057617,21.869928819470967
2,2020-07-06,JPM,83.98516845703125,95.19999694824219,93.4800033569336,94.43000030517578,18625300.0,0.0,-0.9864724579259985,96.44575890109058,76.58982612088207,48.62100768067149,-73.25583257828548,2.286467719476622,86.95892893473307,83.60934613545736,27.940000534057617,21.869928819470967
2,2020-07-06,KO,39.14190673828125,45.27000045776367,44.61000061035156,45.13999938964844,15146000.0,0.0,-0.34580774393649705,42.3069058808185,37.13933397208678,47.673150900821206,-74.92846193853119,12.68842121135415,39.92991015116374,39.627997907002765,27.940000534057617,21.869928819470967
2,2020-07-06,MCD,169.09530639648438,188.72000122070312,184.13999938964844,186.0,3171500.0,0.0,-0.45368166886132144,179.08877844098865,158.75380426164807,52.02328854949216,-25.518961120069072,0.7285701308371825,169.00235544840496,165.31574122111002,27.940000534057617,21.869928819470967
2,2020-07-06,MMM,109.51939392089844,133.74581909179688,131.31271362304688,132.83444213867188,2511002.0,0.0,0.4481714119827416,115.03218442611688,103.50579164810188,53.291690240784746,16.52592719984385,9.565103177932482,109.19821573893229,104.87739791870118,27.940000534057617,21.869928819470967
2,2020-07-06,MRK,66.21656799316406,76.35496520996094,75.28626251220703,75.61068725585938,8058282.0,0.0,-0.05403176582998981,68.10384055822155,60.9387970760558,52.07365818639456,42.505675763038695,5.661373542980071,64.95113169352213,65.34214585622152,27.940000534057617,21.869928819470967
2,2020-07-06,MSFT,202.23922729492188,211.1300048828125,208.08999633789062,208.8300018310547,31897600.0,0.0,5.570714985341482,201.76259926395213,176.20786277218068,63.68299136198255,163.5645396977259,31.663349312992352,184.6929682413737,177.39306208292643,27.940000534057617,21.869928819470967
2,2020-07-06,NKE,94.38377380371094,100.02999877929688,99.04000091552734,99.62000274658203,4995000.0,0.0,0.6687726046001643,98.52783545433455,88.18491402686662,54.336974714496414,20.24664449410547,1.0061100226446862,93.54752833048502,88.30542004903158,27.940000534057617,21.869928819470967
2,2020-07-06,PG,108.20779418945312,122.41000366210938,120.87999725341797,121.7699966430664,6023300.0,0.0,0.8997900239492793,108.13807916314914,102.19143514959501,55.16562029618715,177.02517433894394,1.89756473666165,104.47157262166341,104.05112749735514,27.940000534057617,21.869928819470967
2,2020-07-06,TRV,103.44527435302734,116.37999725341797,113.33000183105469,115.26000213623047,1329600.0,0.0,1.2211824413656416,112.20989256873317,96.65258912071995,53.206588330923836,18.34159881922241,1.3570540506088646,102.56203282674154,95.70200004577637,27.940000534057617,21.869928819470967
2,2020-07-06,UNH,282.58270263671875,303.489990234375,299.3299865722656,303.0,2395000.0,0.0,1.3023355910596024,288.4964616223492,260.4673079089008,54.762207677512464,50.79764945995919,6.638063060663471,276.680327351888,270.91165390014646,27.940000534057617,21.869928819470967
2,2020-07-06,V,191.17181396484375,199.17999267578125,195.67999267578125,198.72999572753906,7292200.0,0.0,1.376028433499073,194.11954094609555,181.33738196650208,55.27317617953365,91.9597623606262,9.63004764177788,187.8976267496745,179.0751859029134,27.940000534057617,21.869928819470967
2,2020-07-06,VZ,42.0709342956543,55.43000030517578,54.90999984741211,55.349998474121094,11231100.0,0.0,-0.321518464553165,44.62490998854442,40.388228591777846,48.528979404985975,-41.01638784657068,5.57356456215904,42.56978276570638,42.83101126352946,27.940000534057617,21.869928819470967
2,2020-07-06,WBA,33.477447509765625,43.810001373291016,42.630001068115234,42.650001525878906,8235600.0,0.0,-0.07202690392905708,35.485202666178125,30.58468029890976,50.29744099171123,27.163754830581794,0.9288963735926765,33.128407923380536,32.78163223266601,27.940000534057617,21.869928819470967
2,2020-07-06,WMT,37.092254638671875,39.956668853759766,39.40666580200195,39.93333435058594,21695100.0,0.0,-0.26459748472093736,38.081753345595715,36.60473080052245,46.95906020180532,-75.54673174112,0.2048618179170206,37.72298367818197,38.47439441680908,27.940000534057617,21.869928819470967
3,2020-07-07,AAPL,90.6888656616211,94.65499877929688,93.05750274658203,93.85250091552734,112424400.0,1.0,3.001064058073723,91.8926209602846,81.48205326456892,64.55868576422586,121.4966640535473,33.161921621613715,83.97953389485677,77.88565266927084,29.43000030517578,61.11856811969723
3,2020-07-07,AMGN,218.56507873535156,258.9100036621094,252.08999633789062,253.60000610351562,2365900.0,1.0,5.899599326037304,223.75688112164445,181.25891782855084,59.68451697924053,194.63693674709302,33.178468091173954,199.6141342163086,199.8598627726237,29.43000030517578,61.11856811969723
3,2020-07-07,AXP,87.80596923828125,95.5199966430664,92.62999725341797,95.44000244140625,5564200.0,1.0,-0.7511229995045454,102.54745249841689,84.33291172887805,47.951610362207106,-100.01092972177698,1.5473857403424254,94.24111429850261,87.61477343241374,29.43000030517578,61.11856811969723
3,2020-07-07,BA,178.8800048828125,185.07000732421875,178.64999389648438,185.07000732421875,37105300.0,1.0,4.129125183664769,209.6871882479001,164.70381517006865,50.52107769531119,-0.642133025955709,8.156232289995627,181.06400146484376,157.4026677449544,29.43000030517578,61.11856811969723
3,2020-07-07,CAT,115.40692138671875,128.75,126.80000305175781,127.73999786376953,2018100.0,1.0,1.390415274206859,120.86940303831612,108.82757648438896,53.27407858935021,26.281816356544255,10.227266391524406,114.47241948445638,107.93492431640625,29.43000030517578,61.11856811969723
3,2020-07-07,CRM,195.28924560546875,200.22000122070312,196.2100067138672,197.66000366210938,5431500.0,1.0,5.235231564784158,198.29456191702715,170.23404983834396,59.57810015228044,162.4993545848633,27.745747858482307,181.06633605957032,172.25123774210613,29.43000030517578,61.11856811969723
3,2020-07-07,CSCO,39.74806213378906,46.290000915527344,45.560001373291016,46.119998931884766,17102800.0,1.0,0.2531434963294572,41.337392656794925,37.99413657904491,52.73895512973851,-16.968157614678574,6.718850764165183,39.902800877889,38.39325873057047,29.43000030517578,61.11856811969723
3,2020-07-07,CVX,70.16162109375,88.08000183105469,86.1500015258789,87.81999969482422,5898000.0,1.0,-1.075631221339549,79.80365511358326,67.68048490106517,46.92363624985304,-117.13183146529465,10.034619087827853,75.03228098551432,73.2655579884847,29.43000030517578,61.11856811969723
3,2020-07-07,DIS,112.2433853149414,115.08000183105469,112.61000061035156,113.62999725341797,10836500.0,1.0,-0.7976226914944533,121.10927118046042,106.22334524410012,49.69465498197996,-59.93226228096582,0.419067411234437,115.68519999186198,110.57038688659668,29.43000030517578,61.11856811969723
3,2020-07-07,GS,177.70289611816406,205.7100067138672,199.19000244140625,205.5,2853500.0,1.0,0.7311516621177248,192.99053031927886,168.04695899956877,51.307923339012525,-29.64715966621581,9.022850523258237,181.7862543741862,170.2993408203125,29.43000030517578,61.11856811969723
3,2020-07-07,HD,220.65774536132812,250.77999877929688,247.07000732421875,247.3699951171875,2927800.0,1.0,1.869746450765689,228.68222033378083,213.19705212715667,54.94614593898247,3.9084569963763083,11.904360039579833,221.2255427042643,208.8642916361491,29.43000030517578,61.11856811969723
3,2020-07-07,HON,131.69456481933594,146.10000610351562,144.25999450683594,146.0,2622000.0,1.0,0.01825645379099683,140.6929934600427,124.18780259098273,50.3758710045236,-43.872041011928275,4.071360673287799,134.16973597208658,128.11690724690754,29.43000030517578,61.11856811969723
3,2020-07-07,IBM,90.61547088623047,114.25430297851562,112.17017364501953,113.76673126220703,4474893.0,1.0,-0.9966199168056136,99.77914684701678,87.40831348013167,46.88845102210444,-95.15103898566824,7.479833714631716,95.10745417277018,93.87455838521322,29.43000030517578,61.11856811969723
3,2020-07-07,INTC,51.98004913330078,59.56999969482422,58.13999938964844,59.06999969482422,15996500.0,1.0,-0.4918645733382405,55.94063349565851,50.64297742047919,47.966198726444546,-86.29388255401621,5.785667942629243,54.17151145935058,53.54766006469727,29.43000030517578,61.11856811969723
3,2020-07-07,JNJ,125.00806427001953,143.97000122070312,141.22999572753906,141.38999938964844,5622600.0,1.0,-0.96751485826492,128.69904165674978,120.19256143162913,49.50003172932619,-31.17325363186605,3.9569964305518166,125.84552408854167,127.77044792175293,29.43000030517578,61.11856811969723
